Entity,Code,Day,Pfizer/BioNTech,Moderna,Oxford/AstraZeneca,Johnson&Johnson,Sputnik V,Sinovac,Sinopharm/Beijing,CanSino,Novavax,Covaxin,Medicago,Sanofi/GSK,SKYCovione,Valneva
Peru,PER,2023-01-01,51119076,6213206,8187830,0,0,0,21254397,0,0,0,0,0,0,0
Peru,PER,2023-01-02,51128688,6215448,8187830,0,0,0,21254700,0,0,0,0,0,0,0
Peru,PER,2023-01-03,51141105,6218308,8187830,0,0,0,21254993,0,0,0,0,0,0,0
Peru,PER,2023-01-04,51155296,6221335,8187830,0,0,0,21255278,0,0,0,0,0,0,0
Peru,PER,2023-01-05,51170060,6224442,8187830,0,0,0,21255613,0,0,0,0,0,0,0
Peru,PER,2023-01-06,51186701,6227594,8187830,0,0,0,21255894,0,0,0,0,0,0,0
Peru,PER,2023-01-07,51200215,6230381,8187830,0,0,0,21256136,0,0,0,0,0,0,0
Peru,PER,2023-01-08,51204577,6231105,8187830,0,0,0,21256229,0,0,0,0,0,0,0
Peru,PER,2023-01-09,51222873,6234708,8187830,0,0,0,21256571,0,0,0,0,0,0,0
Peru,PER,2023-01-10,51240522,6238200,8187830,0,0,0,21256964,0,0,0,0,0,0,0
Peru,PER,2023-01-11,51257929,6241593,8187830,0,0,0,21257320,0,0,0,0,0,0,0
Peru,PER,2023-01-12,51276966,6244893,8187830,0,0,0,21257647,0,0,0,0,0,0,0
Peru,PER,2023-01-13,51298631,6248620,8187830,0,0,0,21257965,0,0,0,0,0,0,0
Peru,PER,2023-01-14,51312942,6251522,8187830,0,0,0,21258228,0,0,0,0,0,0,0
Peru,PER,2023-01-15,51316796,6252174,8187830,0,0,0,21258356,0,0,0,0,0,0,0
Peru,PER,2023-01-16,51337321,6256132,8187830,0,0,0,21258689,0,0,0,0,0,0,0
Peru,PER,2023-01-17,51356607,6259486,8187830,0,0,0,21259076,0,0,0,0,0,0,0
Peru,PER,2023-01-18,51377349,6262917,8187830,0,0,0,21259509,0,0,0,0,0,0,0
Peru,PER,2023-01-19,51391560,6265741,8187830,0,0,0,21259890,0,0,0,0,0,0,0
Peru,PER,2023-01-20,51408898,6269167,8187830,0,0,0,21260239,0,0,0,0,0,0,0
Peru,PER,2023-01-21,51425302,6271934,8187830,0,0,0,21260614,0,0,0,0,0,0,0
Peru,PER,2023-01-22,51432267,6272730,8187830,0,0,0,21260801,0,0,0,0,0,0,0
Peru,PER,2023-01-23,51455484,6276598,8187830,0,0,0,21261224,0,0,0,0,0,0,0
Peru,PER,2023-01-24,51480907,6280161,8187830,0,0,0,21261549,0,0,0,0,0,0,0
Peru,PER,2023-01-25,51506378,6283490,8187830,0,0,0,21261906,0,0,0,0,0,0,0
Peru,PER,2023-01-26,51530266,6286534,8187830,0,0,0,21262248,0,0,0,0,0,0,0
Peru,PER,2023-01-27,51557531,6289860,8187830,0,0,0,21262569,0,0,0,0,0,0,0
Peru,PER,2023-01-28,51578654,6292351,8187830,0,0,0,21262822,0,0,0,0,0,0,0
Peru,PER,2023-01-29,51586501,6292939,8187830,0,0,0,21262946,0,0,0,0,0,0,0
Peru,PER,2023-01-30,51610079,6295917,8187830,0,0,0,21263287,0,0,0,0,0,0,0
Peru,PER,2023-01-31,51630345,6297937,8187830,0,0,0,21263568,0,0,0,0,0,0,0
Peru,PER,2023-02-01,51654833,6300348,8187830,0,0,0,21263916,0,0,0,0,0,0,0
Peru,PER,2023-02-02,51678291,6302869,8187830,0,0,0,21264311,0,0,0,0,0,0,0
Peru,PER,2023-02-03,51703700,6305566,8187830,0,0,0,21264685,0,0,0,0,0,0,0
Peru,PER,2023-02-04,51724205,6307665,8187830,0,0,0,21265044,0,0,0,0,0,0,0
Peru,PER,2023-02-05,51730777,6308160,8187830,0,0,0,21265168,0,0,0,0,0,0,0
Peru,PER,2023-02-06,51754621,6311059,8187830,0,0,0,21265626,0,0,0,0,0,0,0
Peru,PER,2023-02-07,51779221,6314007,8187830,0,0,0,21266153,0,0,0,0,0,0,0
Peru,PER,2023-02-08,51806360,6316804,8187830,0,0,0,21266605,0,0,0,0,0,0,0
Peru,PER,2023-02-09,51831616,6319696,8187830,0,0,0,21267032,0,0,0,0,0,0,0
Peru,PER,2023-02-10,51858696,6322892,8187830,0,0,0,21267469,0,0,0,0,0,0,0
Peru,PER,2023-02-11,51879251,6325275,8187830,0,0,0,21267775,0,0,0,0,0,0,0
Peru,PER,2023-02-12,51886950,6325919,8187830,0,0,0,21267983,0,0,0,0,0,0,0
Peru,PER,2023-02-13,51911454,6329259,8187830,0,0,0,21268408,0,0,0,0,0,0,0
Peru,PER,2023-02-14,51930326,6331930,8187830,0,0,0,21268725,0,0,0,0,0,0,0
Peru,PER,2023-02-15,51951806,6334785,8187830,0,0,0,21269117,0,0,0,0,0,0,0
Peru,PER,2023-02-16,51974853,6337843,8187830,0,0,0,21269528,0,0,0,0,0,0,0
Peru,PER,2023-02-17,51999131,6341309,8187830,0,0,0,21269967,0,0,0,0,0,0,0
Peru,PER,2023-02-18,52019095,6344058,8187830,0,0,0,21270294,0,0,0,0,0,0,0
Peru,PER,2023-02-19,52034143,6345072,8187830,0,0,0,21270525,0,0,0,0,0,0,0
Peru,PER,2023-02-20,52058034,6348498,8187830,0,0,0,21270975,0,0,0,0,0,0,0
Peru,PER,2023-02-21,52081413,6351727,8187830,0,0,0,21271443,0,0,0,0,0,0,0
Peru,PER,2023-02-22,52103706,6355173,8187830,0,0,0,21271868,0,0,0,0,0,0,0
Peru,PER,2023-02-23,52126548,6358680,8187830,0,0,0,21272276,0,0,0,0,0,0,0
Peru,PER,2023-02-24,52149658,6362126,8187830,0,0,0,21272843,0,0,0,0,0,0,0
Peru,PER,2023-02-25,52167512,6364837,8187830,0,0,0,21273406,0,0,0,0,0,0,0
Peru,PER,2023-02-26,52175337,6365731,8187830,0,0,0,21273692,0,0,0,0,0,0,0
Peru,PER,2023-02-27,52195981,6369127,8187830,0,0,0,21274107,0,0,0,0,0,0,0
Peru,PER,2023-02-28,52212861,6372097,8187830,0,0,0,21274484,0,0,0,0,0,0,0
Peru,PER,2023-03-01,52229075,6374847,8187830,0,0,0,21274857,0,0,0,0,0,0,0
Peru,PER,2023-03-02,52245652,6377511,8187830,0,0,0,21275178,0,0,0,0,0,0,0
Peru,PER,2023-03-03,52267276,6380463,8187830,0,0,0,21275449,0,0,0,0,0,0,0
Peru,PER,2023-03-04,52284760,6382706,8187830,0,0,0,21275686,0,0,0,0,0,0,0
Peru,PER,2023-03-05,52292833,6383333,8187830,0,0,0,21275838,0,0,0,0,0,0,0
Peru,PER,2023-03-06,52314886,6386499,8187830,0,0,0,21276237,0,0,0,0,0,0,0
Peru,PER,2023-03-07,52338756,6389471,8187830,0,0,0,21276624,0,0,0,0,0,0,0
Peru,PER,2023-03-08,52361197,6392330,8187830,0,0,0,21277014,0,0,0,0,0,0,0
Peru,PER,2023-03-09,52384150,6395274,8187830,0,0,0,21277356,0,0,0,0,0,0,0
Peru,PER,2023-03-10,52404563,6398087,8187830,0,0,0,21277738,0,0,0,0,0,0,0
Peru,PER,2023-03-11,52421307,6400908,8187830,0,0,0,21278031,0,0,0,0,0,0,0
Peru,PER,2023-03-12,52428279,6401845,8187830,0,0,0,21278179,0,0,0,0,0,0,0
Peru,PER,2023-03-13,52447371,6404794,8187830,0,0,0,21278599,0,0,0,0,0,0,0
Peru,PER,2023-03-14,52466252,6407517,8187830,0,0,0,21279009,0,0,0,0,0,0,0
Peru,PER,2023-03-15,52485937,6410653,8187830,0,0,0,21279441,0,0,0,0,0,0,0
Peru,PER,2023-03-16,52504759,6413585,8187830,0,0,0,21279802,0,0,0,0,0,0,0
Peru,PER,2023-03-17,52527475,6417508,8187830,0,0,0,21280321,0,0,0,0,0,0,0
Peru,PER,2023-03-18,52546419,6421583,8187830,0,0,0,21280839,0,0,0,0,0,0,0
Peru,PER,2023-03-19,52560850,6423854,8187830,0,0,0,21281080,0,0,0,0,0,0,0
Peru,PER,2023-03-20,52578390,6427401,8187830,0,0,0,21281511,0,0,0,0,0,0,0
Peru,PER,2023-03-21,52597565,6430916,8187830,0,0,0,21281921,0,0,0,0,0,0,0
Peru,PER,2023-03-22,52616723,6434320,8187830,0,0,0,21282345,0,0,0,0,0,0,0
Peru,PER,2023-03-23,52635972,6438112,8187830,0,0,0,21282695,0,0,0,0,0,0,0
Peru,PER,2023-03-24,52655458,6441862,8187830,0,0,0,21283100,0,0,0,0,0,0,0
Peru,PER,2023-03-25,52671644,6445722,8187830,0,0,0,21283382,0,0,0,0,0,0,0
Peru,PER,2023-03-26,52681468,6447708,8187830,0,0,0,21283639,0,0,0,0,0,0,0
Peru,PER,2023-03-27,52697835,6451393,8187830,0,0,0,21284065,0,0,0,0,0,0,0
Peru,PER,2023-03-28,52714295,6455060,8187830,0,0,0,21284457,0,0,0,0,0,0,0
Peru,PER,2023-03-29,52731743,6458769,8187830,0,0,0,21284804,0,0,0,0,0,0,0
Peru,PER,2023-03-30,52746973,6462121,8187830,0,0,0,21285141,0,0,0,0,0,0,0
Peru,PER,2023-03-31,52760179,6465425,8187830,0,0,0,21285589,0,0,0,0,0,0,0
Peru,PER,2023-04-01,52774381,6469200,8187830,0,0,0,21285972,0,0,0,0,0,0,0
Peru,PER,2023-04-02,52779436,6470964,8187830,0,0,0,21286115,0,0,0,0,0,0,0
Peru,PER,2023-04-03,52792666,6474551,8187830,0,0,0,21286384,0,0,0,0,0,0,0
Peru,PER,2023-04-04,52806780,6478024,8187830,0,0,0,21286705,0,0,0,0,0,0,0
Peru,PER,2023-04-05,52822329,6482254,8187830,0,0,0,21286985,0,0,0,0,0,0,0
Peru,PER,2023-04-06,52827048,6483627,8187830,0,0,0,21287133,0,0,0,0,0,0,0
Peru,PER,2023-04-07,52830363,6484645,8187830,0,0,0,21287242,0,0,0,0,0,0,0
Peru,PER,2023-04-08,52842288,6487739,8187830,0,0,0,21287534,0,0,0,0,0,0,0
Peru,PER,2023-04-09,52846387,6488850,8187830,0,0,0,21287653,0,0,0,0,0,0,0
Peru,PER,2023-04-10,52862050,6493619,8187830,0,0,0,21288044,0,0,0,0,0,0,0
Peru,PER,2023-04-11,52877211,6497895,8187830,0,0,0,21288349,0,0,0,0,0,0,0
Peru,PER,2023-04-12,52894125,6502794,8187830,0,0,0,21288648,0,0,0,0,0,0,0
Peru,PER,2023-04-13,52912761,6507487,8187830,0,0,0,21289027,0,0,0,0,0,0,0
Peru,PER,2023-04-14,52933000,6514195,8187830,0,0,0,21289441,0,0,0,0,0,0,0
Peru,PER,2023-04-15,52948910,6519271,8187830,0,0,0,21289729,0,0,0,0,0,0,0
Peru,PER,2023-04-16,52956837,6521516,8187830,0,0,0,21289861,0,0,0,0,0,0,0
Peru,PER,2023-04-17,52974797,6527309,8187830,0,0,0,21290170,0,0,0,0,0,0,0
Peru,PER,2023-04-18,52991376,6532864,8187830,0,0,0,21290549,0,0,0,0,0,0,0
Peru,PER,2023-04-19,53008399,6538811,8187830,0,0,0,21290908,0,0,0,0,0,0,0
Peru,PER,2023-04-20,53026484,6544823,8187830,0,0,0,21291307,0,0,0,0,0,0,0
Peru,PER,2023-04-21,53043543,6551037,8187830,0,0,0,21291647,0,0,0,0,0,0,0
Peru,PER,2023-04-22,53065814,6558166,8187830,0,0,0,21292112,0,0,0,0,0,0,0
Peru,PER,2023-04-23,53097858,6566908,8187830,0,0,0,21292578,0,0,0,0,0,0,0
Peru,PER,2023-04-24,53119472,6575119,8187830,0,0,0,21293220,0,0,0,0,0,0,0
Peru,PER,2023-04-25,53143935,6583745,8187830,0,0,0,21293813,0,0,0,0,0,0,0
Peru,PER,2023-04-26,53167526,6592448,8187830,0,0,0,21294427,0,0,0,0,0,0,0
Peru,PER,2023-04-27,53189987,6600834,8187830,0,0,0,21295068,0,0,0,0,0,0,0
Peru,PER,2023-04-28,53213151,6610524,8187830,0,0,0,21295639,0,0,0,0,0,0,0
Peru,PER,2023-04-29,53229765,6618526,8187830,0,0,0,21296074,0,0,0,0,0,0,0
Peru,PER,2023-04-30,53237762,6621991,8187830,0,0,0,21296266,0,0,0,0,0,0,0
Peru,PER,2023-05-01,53240373,6623602,8187830,0,0,0,21296349,0,0,0,0,0,0,0
Peru,PER,2023-05-02,53251909,6626470,8187830,0,0,0,21296540,0,0,0,0,0,0,0
Peru,PER,2023-05-03,53265640,6628803,8187830,0,0,0,21296755,0,0,0,0,0,0,0
Peru,PER,2023-05-04,53278884,6628879,8187830,0,0,0,21296970,0,0,0,0,0,0,0
Peru,PER,2023-05-05,53293680,6628929,8187830,0,0,0,21297181,0,0,0,0,0,0,0
Peru,PER,2023-05-06,53306415,6628947,8187830,0,0,0,21297364,0,0,0,0,0,0,0
Peru,PER,2023-05-07,53310907,6628958,8187830,0,0,0,21297459,0,0,0,0,0,0,0
Peru,PER,2023-05-08,53324769,6628987,8187830,0,0,0,21297721,0,0,0,0,0,0,0
Peru,PER,2023-05-09,53339074,6628999,8187830,0,0,0,21297977,0,0,0,0,0,0,0
Peru,PER,2023-05-10,53354616,6629020,8187830,0,0,0,21298267,0,0,0,0,0,0,0
Peru,PER,2023-05-11,53368196,6629032,8187830,0,0,0,21298576,0,0,0,0,0,0,0
Peru,PER,2023-05-12,53379852,6629047,8187830,0,0,0,21298796,0,0,0,0,0,0,0
Peru,PER,2023-05-13,53389244,6629052,8187830,0,0,0,21299052,0,0,0,0,0,0,0
Peru,PER,2023-05-14,53390582,6629052,8187830,0,0,0,21299114,0,0,0,0,0,0,0
Peru,PER,2023-05-15,53403771,6629072,8187830,0,0,0,21299390,0,0,0,0,0,0,0
Peru,PER,2023-05-16,53418619,6629095,8187830,0,0,0,21299685,0,0,0,0,0,0,0
Peru,PER,2023-05-17,53433628,6629106,8187830,0,0,0,21300093,0,0,0,0,0,0,0
Peru,PER,2023-05-18,53449687,6629121,8187830,0,0,0,21300522,0,0,0,0,0,0,0
Peru,PER,2023-05-19,53465778,6629133,8187830,0,0,0,21300939,0,0,0,0,0,0,0
Peru,PER,2023-05-20,53478480,6629181,8187830,0,0,0,21301242,0,0,0,0,0,0,0
Peru,PER,2023-05-21,53486083,6629191,8187830,0,0,0,21301431,0,0,0,0,0,0,0
Peru,PER,2023-05-22,53498497,6629208,8187830,0,0,0,21301795,0,0,0,0,0,0,0
Peru,PER,2023-05-23,53511909,6629217,8187830,0,0,0,21302135,0,0,0,0,0,0,0
Peru,PER,2023-05-24,53525458,6629253,8187830,0,0,0,21302533,0,0,0,0,0,0,0
Peru,PER,2023-05-25,53538217,6629284,8187830,0,0,0,21302844,0,0,0,0,0,0,0
Peru,PER,2023-05-26,53551542,6629301,8187830,0,0,0,21303182,0,0,0,0,0,0,0
Peru,PER,2023-05-27,53563011,6629334,8187830,0,0,0,21303457,0,0,0,0,0,0,0
Peru,PER,2023-05-28,53567189,6629358,8187830,0,0,0,21303650,0,0,0,0,0,0,0
Peru,PER,2023-05-29,53582995,6629381,8187830,0,0,0,21304113,0,0,0,0,0,0,0
Peru,PER,2023-05-30,53595868,6629423,8187830,0,0,0,21304485,0,0,0,0,0,0,0
Peru,PER,2023-05-31,53605418,6629438,8187830,0,0,0,21304740,0,0,0,0,0,0,0
Peru,PER,2023-06-01,53615234,6629468,8187830,0,0,0,21304979,0,0,0,0,0,0,0
Peru,PER,2023-06-02,53625428,6629525,8187830,0,0,0,21305270,0,0,0,0,0,0,0
Peru,PER,2023-06-03,53634057,6629546,8187830,0,0,0,21305571,0,0,0,0,0,0,0
Peru,PER,2023-06-04,53637188,6629548,8187830,0,0,0,21305699,0,0,0,0,0,0,0
Peru,PER,2023-06-05,53645982,6629585,8187830,0,0,0,21306057,0,0,0,0,0,0,0
Peru,PER,2023-06-06,53655303,6629644,8187830,0,0,0,21306353,0,0,0,0,0,0,0
Peru,PER,2023-06-07,53664140,6629687,8187830,0,0,0,21306594,0,0,0,0,0,0,0
Peru,PER,2023-06-08,53674553,6629732,8187830,0,0,0,21306887,0,0,0,0,0,0,0
Peru,PER,2023-06-09,53683769,6629873,8187830,0,0,0,21307316,0,0,0,0,0,0,0
Peru,PER,2023-06-10,53692056,6630040,8187830,0,0,0,21307603,0,0,0,0,0,0,0
Peru,PER,2023-06-11,53694858,6630132,8187830,0,0,0,21307709,0,0,0,0,0,0,0
Peru,PER,2023-06-12,53703721,6630353,8187830,0,0,0,21308048,0,0,0,0,0,0,0
Peru,PER,2023-06-13,53712240,6630552,8187830,0,0,0,21308332,0,0,0,0,0,0,0
Peru,PER,2023-06-14,53720741,6630688,8187830,0,0,0,21308638,0,0,0,0,0,0,0
Peru,PER,2023-06-15,53729121,6630880,8187830,0,0,0,21309050,0,0,0,0,0,0,0
Peru,PER,2023-06-16,53737210,6631071,8187830,0,0,0,21309306,0,0,0,0,0,0,0
Peru,PER,2023-06-17,53743853,6631263,8187830,0,0,0,21309497,0,0,0,0,0,0,0
Peru,PER,2023-06-18,53745011,6631338,8187830,0,0,0,21309599,0,0,0,0,0,0,0
Peru,PER,2023-06-19,53753131,6631502,8187830,0,0,0,21309867,0,0,0,0,0,0,0
Peru,PER,2023-06-20,53761565,6631709,8187830,0,0,0,21310223,0,0,0,0,0,0,0
Peru,PER,2023-06-21,53769923,6632035,8187830,0,0,0,21310499,0,0,0,0,0,0,0
Peru,PER,2023-06-22,53778108,6632277,8187830,0,0,0,21310881,0,0,0,0,0,0,0
Peru,PER,2023-06-23,53787313,6632585,8187830,0,0,0,21311195,0,0,0,0,0,0,0
Peru,PER,2023-06-24,53793861,6632860,8187830,0,0,0,21311435,0,0,0,0,0,0,0
Peru,PER,2023-06-25,53798366,6633297,8187830,0,0,0,21311591,0,0,0,0,0,0,0
Peru,PER,2023-06-26,53805897,6633694,8187830,0,0,0,21312023,0,0,0,0,0,0,0
Peru,PER,2023-06-27,53813260,6633968,8187830,0,0,0,21312329,0,0,0,0,0,0,0
Peru,PER,2023-06-28,53820485,6634442,8187830,0,0,0,21312678,0,0,0,0,0,0,0
Peru,PER,2023-06-29,53822994,6634667,8187830,0,0,0,21312882,0,0,0,0,0,0,0
Peru,PER,2023-06-30,53828739,6635064,8187830,0,0,0,21313144,0,0,0,0,0,0,0
Peru,PER,2023-07-01,53833837,6635633,8187830,0,0,0,21313388,0,0,0,0,0,0,0
Peru,PER,2023-07-02,53835185,6635821,8187830,0,0,0,21313497,0,0,0,0,0,0,0
Peru,PER,2023-07-03,53840010,6636398,8187830,0,0,0,21313836,0,0,0,0,0,0,0
Peru,PER,2023-07-04,53845142,6636961,8187830,0,0,0,21314225,0,0,0,0,0,0,0
Peru,PER,2023-07-05,53850406,6637692,8187830,0,0,0,21314631,0,0,0,0,0,0,0
Peru,PER,2023-07-06,53856205,6638422,8187830,0,0,0,21314995,0,0,0,0,0,0,0
Peru,PER,2023-07-07,53862290,6639205,8187830,0,0,0,21315433,0,0,0,0,0,0,0
Peru,PER,2023-07-08,53867990,6639872,8187830,0,0,0,21315716,0,0,0,0,0,0,0
Peru,PER,2023-07-09,53869899,6640287,8187830,0,0,0,21315816,0,0,0,0,0,0,0
Peru,PER,2023-07-10,53875604,6640867,8187830,0,0,0,21316212,0,0,0,0,0,0,0
Peru,PER,2023-07-11,53881878,6641437,8187830,0,0,0,21316617,0,0,0,0,0,0,0
Peru,PER,2023-07-12,53888685,6642021,8187830,0,0,0,21317048,0,0,0,0,0,0,0
Peru,PER,2023-07-13,53894964,6642637,8187830,0,0,0,21317422,0,0,0,0,0,0,0
Peru,PER,2023-07-14,53901741,6643373,8187830,0,0,0,21317864,0,0,0,0,0,0,0
Peru,PER,2023-07-15,53907413,6644062,8187830,0,0,0,21318216,0,0,0,0,0,0,0
Peru,PER,2023-07-16,53909500,6644491,8187830,0,0,0,21318432,0,0,0,0,0,0,0
Peru,PER,2023-07-17,53915756,6645042,8187830,0,0,0,21318933,0,0,0,0,0,0,0
Peru,PER,2023-07-18,53921633,6645680,8187830,0,0,0,21319400,0,0,0,0,0,0,0
Peru,PER,2023-07-19,53927324,6646316,8187830,0,0,0,21319957,0,0,0,0,0,0,0
Peru,PER,2023-07-20,53933526,6646871,8187830,0,0,0,21320487,0,0,0,0,0,0,0
Peru,PER,2023-07-21,53939280,6647426,8187830,0,0,0,21320978,0,0,0,0,0,0,0
Peru,PER,2023-07-22,53944425,6647927,8187830,0,0,0,21321323,0,0,0,0,0,0,0
Peru,PER,2023-07-23,53946278,6648262,8187830,0,0,0,21321549,0,0,0,0,0,0,0
Peru,PER,2023-07-24,53951883,6648776,8187830,0,0,0,21321977,0,0,0,0,0,0,0
Peru,PER,2023-07-25,53957665,6649307,8187830,0,0,0,21322371,0,0,0,0,0,0,0
Peru,PER,2023-07-26,53962844,6649800,8187830,0,0,0,21322725,0,0,0,0,0,0,0
Peru,PER,2023-07-27,53967328,6650302,8187830,0,0,0,21323124,0,0,0,0,0,0,0
Peru,PER,2023-07-28,53968971,6650543,8187830,0,0,0,21323325,0,0,0,0,0,0,0
Peru,PER,2023-07-29,53970198,6650698,8187830,0,0,0,21323500,0,0,0,0,0,0,0
Peru,PER,2023-07-30,53971331,6650874,8187830,0,0,0,21323718,0,0,0,0,0,0,0
Peru,PER,2023-07-31,53975048,6651365,8187830,0,0,0,21324116,0,0,0,0,0,0,0
Peru,PER,2023-08-01,53978807,6651946,8187830,0,0,0,21324550,0,0,0,0,0,0,0
Peru,PER,2023-08-02,53982385,6652462,8187830,0,0,0,21325018,0,0,0,0,0,0,0
Peru,PER,2023-08-03,53985787,6653029,8187830,0,0,0,21325478,0,0,0,0,0,0,0
Peru,PER,2023-08-04,53989718,6653631,8187830,0,0,0,21325885,0,0,0,0,0,0,0
Peru,PER,2023-08-05,53992735,6654072,8187830,0,0,0,21326352,0,0,0,0,0,0,0
Peru,PER,2023-08-06,53993988,6654203,8187830,0,0,0,21326600,0,0,0,0,0,0,0
Peru,PER,2023-08-07,53997929,6654879,8187830,0,0,0,21326918,0,0,0,0,0,0,0
Peru,PER,2023-08-08,54002143,6655481,8187830,0,0,0,21327139,0,0,0,0,0,0,0
Peru,PER,2023-08-09,54006345,6656217,8187830,0,0,0,21327342,0,0,0,0,0,0,0
Peru,PER,2023-08-10,54010192,6656911,8187830,0,0,0,21327574,0,0,0,0,0,0,0
Peru,PER,2023-08-11,54014264,6657738,8187830,0,0,0,21327843,0,0,0,0,0,0,0
Peru,PER,2023-08-12,54018653,6658679,8187830,0,0,0,21328073,0,0,0,0,0,0,0
Peru,PER,2023-08-13,54021219,6659095,8187830,0,0,0,21328181,0,0,0,0,0,0,0
Peru,PER,2023-08-14,54025426,6660321,8187830,0,0,0,21328426,0,0,0,0,0,0,0
Peru,PER,2023-08-15,54030183,6662166,8187830,0,0,0,21328682,0,0,0,0,0,0,0
Peru,PER,2023-08-16,54035678,6664667,8187830,0,0,0,21328904,0,0,0,0,0,0,0
Peru,PER,2023-08-17,54040287,6668029,8187830,0,0,0,21329165,0,0,0,0,0,0,0
Peru,PER,2023-08-18,54045667,6672104,8187830,0,0,0,21329418,0,0,0,0,0,0,0
Peru,PER,2023-08-19,54050076,6676605,8187830,0,0,0,21329607,0,0,0,0,0,0,0
Peru,PER,2023-08-20,54051422,6678896,8187830,0,0,0,21329701,0,0,0,0,0,0,0
Peru,PER,2023-08-21,54055975,6683170,8187830,0,0,0,21329970,0,0,0,0,0,0,0
Peru,PER,2023-08-22,54060342,6687950,8187830,0,0,0,21330228,0,0,0,0,0,0,0
Peru,PER,2023-08-23,54064328,6692173,8187830,0,0,0,21330508,0,0,0,0,0,0,0
Peru,PER,2023-08-24,54068746,6697304,8187830,0,0,0,21330833,0,0,0,0,0,0,0
Peru,PER,2023-08-25,54073639,6702886,8187830,0,0,0,21331111,0,0,0,0,0,0,0
Peru,PER,2023-08-26,54077523,6709668,8187830,0,0,0,21331342,0,0,0,0,0,0,0
Peru,PER,2023-08-27,54078552,6713019,8187830,0,0,0,21331448,0,0,0,0,0,0,0
Peru,PER,2023-08-28,54083123,6719812,8187830,0,0,0,21331651,0,0,0,0,0,0,0
Peru,PER,2023-08-29,54087598,6726176,8187830,0,0,0,21331905,0,0,0,0,0,0,0
Peru,PER,2023-08-30,54088785,6727732,8187830,0,0,0,21332010,0,0,0,0,0,0,0
Peru,PER,2023-08-31,54092669,6732439,8187830,0,0,0,21332200,0,0,0,0,0,0,0
Peru,PER,2023-09-01,54096129,6745182,8187830,0,0,0,21332453,0,0,0,0,0,0,0
Peru,PER,2023-09-02,54100513,6763167,8187830,0,0,0,21332634,0,0,0,0,0,0,0
Peru,PER,2023-09-03,54101973,6772826,8187830,0,0,0,21332747,0,0,0,0,0,0,0
Peru,PER,2023-09-04,54105887,6789190,8187830,0,0,0,21332995,0,0,0,0,0,0,0
Peru,PER,2023-09-05,54110051,6806082,8187830,0,0,0,21333258,0,0,0,0,0,0,0
Peru,PER,2023-09-06,54113912,6822252,8187830,0,0,0,21333470,0,0,0,0,0,0,0
Peru,PER,2023-09-07,54118174,6837141,8187830,0,0,0,21333723,0,0,0,0,0,0,0
Peru,PER,2023-09-08,54123230,6853806,8187830,0,0,0,21333983,0,0,0,0,0,0,0
Peru,PER,2023-09-09,54126935,6869644,8187830,0,0,0,21334253,0,0,0,0,0,0,0
Peru,PER,2023-09-10,54128123,6876950,8187830,0,0,0,21334387,0,0,0,0,0,0,0
Peru,PER,2023-09-11,54131565,6890902,8187830,0,0,0,21334700,0,0,0,0,0,0,0
Peru,PER,2023-09-12,54135175,6904904,8187830,0,0,0,21335093,0,0,0,0,0,0,0
Peru,PER,2023-09-13,54138870,6919805,8187830,0,0,0,21335454,0,0,0,0,0,0,0
Peru,PER,2023-09-14,54141848,6933507,8187830,0,0,0,21335770,0,0,0,0,0,0,0
Peru,PER,2023-09-15,54145823,6949202,8187830,0,0,0,21336255,0,0,0,0,0,0,0
Peru,PER,2023-09-16,54148591,6961226,8187830,0,0,0,21336662,0,0,0,0,0,0,0
Peru,PER,2023-09-17,54149693,6969334,8187830,0,0,0,21336814,0,0,0,0,0,0,0
Peru,PER,2023-09-18,54152536,6982254,8187830,0,0,0,21337039,0,0,0,0,0,0,0
Peru,PER,2023-09-19,54155607,6996169,8187830,0,0,0,21337164,0,0,0,0,0,0,0
Peru,PER,2023-09-20,54158390,7009340,8187830,0,0,0,21337342,0,0,0,0,0,0,0
Peru,PER,2023-09-21,54161478,7022898,8187830,0,0,0,21337493,0,0,0,0,0,0,0
Peru,PER,2023-09-22,54164312,7038232,8187830,0,0,0,21337688,0,0,0,0,0,0,0
Peru,PER,2023-09-23,54166639,7048953,8187830,0,0,0,21337781,0,0,0,0,0,0,0
Peru,PER,2023-09-24,54167446,7053864,8187830,0,0,0,21337814,0,0,0,0,0,0,0
Peru,PER,2023-09-25,54170190,7065234,8187830,0,0,0,21337857,0,0,0,0,0,0,0
Peru,PER,2023-09-26,54172979,7077624,8187830,0,0,0,21337886,0,0,0,0,0,0,0
Peru,PER,2023-09-27,54175384,7089240,8187830,0,0,0,21337908,0,0,0,0,0,0,0
Peru,PER,2023-09-28,54177602,7099579,8187830,0,0,0,21337942,0,0,0,0,0,0,0
Peru,PER,2023-09-29,54180257,7110095,8187830,0,0,0,21337994,0,0,0,0,0,0,0
Peru,PER,2023-09-30,54182552,7117435,8187830,0,0,0,21338018,0,0,0,0,0,0,0
Peru,PER,2023-10-01,54182780,7120596,8187830,0,0,0,21338043,0,0,0,0,0,0,0
Peru,PER,2023-10-02,54184114,7129179,8187830,0,0,0,21338103,0,0,0,0,0,0,0
Peru,PER,2023-10-03,54185934,7137610,8187830,0,0,0,21338152,0,0,0,0,0,0,0
Peru,PER,2023-10-04,54187745,7146278,8187830,0,0,0,21338218,0,0,0,0,0,0,0
